year,report_id,habitat_type,region,sample_date,taxa,value
2019,LBA2,Agriculture,Lower Bypass,2/18/2019,Copepoda,29.70892271
2019,LBA2,Agriculture,Lower Bypass,2/18/2019,Large cladocera,48.10016058
2019,LBA2,Agriculture,Lower Bypass,2/18/2019,Ostracoda,0.707355303
2019,LBA2,Agriculture,Lower Bypass,2/18/2019,Rare,0.707355303
2019,LBA2,Agriculture,Lower Bypass,2/18/2019,Rotifera,9.902974237
2019,LBA2,Agriculture,Lower Bypass,2/18/2019,Small cladocera,38.90454164
2019,LBA2,Agriculture,Lower Bypass,2/18/2019,Terrestrial insect,2.122065908
2019,SRC1,River channel,Sacramento River,2/18/2019,Aquatic insect,7.780908329
2019,SRC1,River channel,Sacramento River,2/18/2019,Copepoda,50.22222649
2019,SRC1,River channel,Sacramento River,2/18/2019,Large cladocera,12.02504014
2019,SRC1,River channel,Sacramento River,2/18/2019,Rare,11.31768484
2019,SRC1,River channel,Sacramento River,2/18/2019,Rotifera,2.829421211
2019,SRC1,River channel,Sacramento River,2/18/2019,Small cladocera,10.61032954
2019,SRC1,River channel,Sacramento River,2/18/2019,Terrestrial insect,2.829421211
2019,SRC2,River channel,Sacramento River,2/18/2019,Aquatic insect,4.244131816
2019,SRC2,River channel,Sacramento River,2/18/2019,Copepoda,33.24569922
2019,SRC2,River channel,Sacramento River,2/18/2019,Large cladocera,9.902974237
2019,SRC2,River channel,Sacramento River,2/18/2019,Rare,9.195618934
2019,SRC2,River channel,Sacramento River,2/18/2019,Rotifera,4.951487118
2019,SRC2,River channel,Sacramento River,2/18/2019,Small cladocera,12.02504014
2019,SRC3,River channel,Sacramento River,2/18/2019,Aquatic insect,4.951487118
2019,SRC3,River channel,Sacramento River,2/18/2019,Copepoda,79.9311492
2019,SRC3,River channel,Sacramento River,2/18/2019,Large cladocera,62.95462193
2019,SRC3,River channel,Sacramento River,2/18/2019,Ostracoda,1.414710605
2019,SRC3,River channel,Sacramento River,2/18/2019,Rare,4.951487118
2019,SRC3,River channel,Sacramento River,2/18/2019,Rotifera,7.073553026
2019,SRC3,River channel,Sacramento River,2/18/2019,Small cladocera,66.49139845
2019,SRC3,River channel,Sacramento River,2/18/2019,Terrestrial insect,3.536776513
2019,SRC4,River channel,Sacramento River,2/18/2019,Aquatic insect,3.536776513
2019,SRC4,River channel,Sacramento River,2/18/2019,Copepoda,289.13148
2019,SRC4,River channel,Sacramento River,2/18/2019,Large cladocera,111.4084602
2019,SRC4,River channel,Sacramento River,2/18/2019,Rare,8.841941283
2019,SRC4,River channel,Sacramento River,2/18/2019,Rotifera,24.75743559
2019,SRC4,River channel,Sacramento River,2/18/2019,Small cladocera,302.3943919
2019,SRC4,River channel,Sacramento River,2/18/2019,Terrestrial insect,5.30516477
2019,UBA1,Agriculture,Upper Bypass,2/18/2019,Aquatic insect,4.160913545
2019,UBA1,Agriculture,Upper Bypass,2/18/2019,Copepoda,322.4707997
2019,UBA1,Agriculture,Upper Bypass,2/18/2019,Large cladocera,282.9421211
2019,UBA1,Agriculture,Upper Bypass,2/18/2019,Ostracoda,16.64365418
2019,UBA1,Agriculture,Upper Bypass,2/18/2019,Rotifera,112.3446657
2019,UBA1,Agriculture,Upper Bypass,2/18/2019,Small cladocera,865.4700173
2019,UBA1,Agriculture,Upper Bypass,2/18/2019,Terrestrial insect,29.12639481
2019,UBC1,Canal channel,Upper Bypass,2/18/2019,Copepoda,264.079313
2019,UBC1,Canal channel,Upper Bypass,2/18/2019,Large cladocera,391.4032675
2019,UBC1,Canal channel,Upper Bypass,2/18/2019,Rare,14.14710605
2019,UBC1,Canal channel,Upper Bypass,2/18/2019,Rotifera,33.00991412
2019,UBC1,Canal channel,Upper Bypass,2/18/2019,Small cladocera,664.9139845
2019,UBC1,Canal channel,Upper Bypass,2/18/2019,Terrestrial insect,4.715702018
2019,BSC1,Canal channel,Butte Sink,2/25/2019,Copepoda,495.1487118
2019,BSC1,Canal channel,Butte Sink,2/25/2019,Large cladocera,229.8904734
2019,BSC1,Canal channel,Butte Sink,2/25/2019,Rare,17.68388257
2019,BSC1,Canal channel,Butte Sink,2/25/2019,Rotifera,35.36776513
2019,BSC1,Canal channel,Butte Sink,2/25/2019,Small cladocera,1013.875934
2019,BSW1,Wetland,Butte Sink,2/25/2019,Aquatic insect,5.894627522
2019,BSW1,Wetland,Butte Sink,2/25/2019,Copepoda,984.4027962
2019,BSW1,Wetland,Butte Sink,2/25/2019,Large cladocera,141.4710605
2019,BSW1,Wetland,Butte Sink,2/25/2019,Rotifera,235.7851009
2019,BSW1,Wetland,Butte Sink,2/25/2019,Small cladocera,306.5206311
2019,BSW2,Wetland,Butte Sink,2/25/2019,Aquatic insect,70.73553026
2019,BSW2,Wetland,Butte Sink,2/25/2019,Copepoda,2546.479089
2019,BSW2,Wetland,Butte Sink,2/25/2019,Large cladocera,3006.260036
2019,BSW2,Wetland,Butte Sink,2/25/2019,Ostracoda,35.36776513
2019,BSW2,Wetland,Butte Sink,2/25/2019,Rare,176.8388257
2019,BSW2,Wetland,Butte Sink,2/25/2019,Rotifera,141.4710605
2019,BSW2,Wetland,Butte Sink,2/25/2019,Small cladocera,5835.681247
2019,BSW2,Wetland,Butte Sink,2/25/2019,Terrestrial insect,35.36776513
2019,FRC1,River channel,Feather River,2/25/2019,Aquatic insect,1.414710605
2019,FRC1,River channel,Feather River,2/25/2019,Copepoda,113.1768484
2019,FRC1,River channel,Feather River,2/25/2019,Large cladocera,6.366197724
2019,FRC1,River channel,Feather River,2/25/2019,Ostracoda,0.707355303
2019,FRC1,River channel,Feather River,2/25/2019,Rare,5.658842421
2019,FRC1,River channel,Feather River,2/25/2019,Rotifera,4.244131816
2019,FRC1,River channel,Feather River,2/25/2019,Small cladocera,39.61189695
2019,FRC1,River channel,Feather River,2/25/2019,Terrestrial insect,1.414710605
2019,LBA1,Agriculture,Lower Bypass,2/25/2019,Aquatic insect,12.8610055
2019,LBA1,Agriculture,Lower Bypass,2/25/2019,Copepoda,445.3123155
2019,LBA1,Agriculture,Lower Bypass,2/25/2019,Large cladocera,176.8388257
2019,LBA1,Agriculture,Lower Bypass,2/25/2019,Ostracoda,3.215251376
2019,LBA1,Agriculture,Lower Bypass,2/25/2019,Rare,414.7674275
2019,LBA1,Agriculture,Lower Bypass,2/25/2019,Rotifera,16.07625688
2019,LBA1,Agriculture,Lower Bypass,2/25/2019,Small cladocera,35.36776513
2019,LBW1,Wetland,Lower Bypass,2/25/2019,Aquatic insect,106.1032954
2019,LBW1,Wetland,Lower Bypass,2/25/2019,Copepoda,13793.4284
2019,LBW1,Wetland,Lower Bypass,2/25/2019,Large cladocera,3395.305453
2019,LBW1,Wetland,Lower Bypass,2/25/2019,Ostracoda,106.1032954
2019,LBW1,Wetland,Lower Bypass,2/25/2019,Rotifera,318.3098862
2019,LBW1,Wetland,Lower Bypass,2/25/2019,Small cladocera,18992.48988
2019,SRC1,River channel,Sacramento River,2/25/2019,Aquatic insect,2.122065908
2019,SRC1,River channel,Sacramento River,2/25/2019,Copepoda,40.31925225
2019,SRC1,River channel,Sacramento River,2/25/2019,Large cladocera,4.244131816
2019,SRC1,River channel,Sacramento River,2/25/2019,Rare,3.536776513
2019,SRC1,River channel,Sacramento River,2/25/2019,Rotifera,7.780908329
2019,SRC1,River channel,Sacramento River,2/25/2019,Small cladocera,15.56181666
2019,SRC1,River channel,Sacramento River,2/25/2019,Terrestrial insect,0.707355303
2019,SRC2,River channel,Sacramento River,2/25/2019,Aquatic insect,7.073553026
2019,SRC2,River channel,Sacramento River,2/25/2019,Copepoda,47.39280528
2019,SRC2,River channel,Sacramento River,2/25/2019,Large cladocera,14.85446136
2019,SRC2,River channel,Sacramento River,2/25/2019,Ostracoda,0.707355303
2019,SRC2,River channel,Sacramento River,2/25/2019,Rare,7.073553026
2019,SRC2,River channel,Sacramento River,2/25/2019,Rotifera,3.536776513
2019,SRC2,River channel,Sacramento River,2/25/2019,Small cladocera,6.366197724
2019,SRC3,River channel,Sacramento River,2/25/2019,Aquatic insect,2.829421211
2019,SRC3,River channel,Sacramento River,2/25/2019,Copepoda,66.8450761
2019,SRC3,River channel,Sacramento River,2/25/2019,Large cladocera,64.36933254
2019,SRC3,River channel,Sacramento River,2/25/2019,Rare,10.61032954
2019,SRC3,River channel,Sacramento River,2/25/2019,Rotifera,0.707355303
2019,SRC3,River channel,Sacramento River,2/25/2019,Small cladocera,51.63693709
2019,SRC3,River channel,Sacramento River,2/25/2019,Terrestrial insect,2.829421211
2019,SRC4,River channel,Sacramento River,2/25/2019,Copepoda,313.0047214
2019,SRC4,River channel,Sacramento River,2/25/2019,Large cladocera,143.2394488
2019,SRC4,River channel,Sacramento River,2/25/2019,Ostracoda,5.30516477
2019,SRC4,River channel,Sacramento River,2/25/2019,Rare,5.30516477
2019,SRC4,River channel,Sacramento River,2/25/2019,Rotifera,2.652582385
2019,SRC4,River channel,Sacramento River,2/25/2019,Small cladocera,214.8591732
2019,UBC1,Canal channel,Upper Bypass,2/25/2019,Aquatic insect,3.536776513
2019,UBC1,Canal channel,Upper Bypass,2/25/2019,Copepoda,331.5727981
2019,UBC1,Canal channel,Upper Bypass,2/25/2019,Large cladocera,145.007837
2019,UBC1,Canal channel,Upper Bypass,2/25/2019,Rare,14.14710605
2019,UBC1,Canal channel,Upper Bypass,2/25/2019,Rotifera,53.0516477
2019,UBC1,Canal channel,Upper Bypass,2/25/2019,Small cladocera,318.3098862
2019,FRC1,River channel,Feather River,3/4/2019,Aquatic insect,2.357851009
2019,FRC1,River channel,Feather River,3/4/2019,Copepoda,292.3735251
2019,FRC1,River channel,Feather River,3/4/2019,Large cladocera,51.87272219
2019,FRC1,River channel,Feather River,3/4/2019,Ostracoda,2.357851009
2019,FRC1,River channel,Feather River,3/4/2019,Rare,9.431404035
2019,FRC1,River channel,Feather River,3/4/2019,Rotifera,18.86280807
2019,FRC1,River channel,Feather River,3/4/2019,Small cladocera,216.9222928
2019,FRC1,River channel,Feather River,3/4/2019,Terrestrial insect,2.357851009
2019,LBA1,Agriculture,Lower Bypass,3/4/2019,Aquatic insect,0.707355303
2019,LBA1,Agriculture,Lower Bypass,3/4/2019,Copepoda,39.61189695
2019,LBA1,Agriculture,Lower Bypass,3/4/2019,Large cladocera,19.80594847
2019,LBA1,Agriculture,Lower Bypass,3/4/2019,Rare,1.414710605
2019,LBA1,Agriculture,Lower Bypass,3/4/2019,Rotifera,24.75743559
2019,LBA1,Agriculture,Lower Bypass,3/4/2019,Small cladocera,110.3474272
2019,LBA2,Agriculture,Lower Bypass,3/4/2019,Aquatic insect,17.68388257
2019,LBA2,Agriculture,Lower Bypass,3/4/2019,Copepoda,161.9843643
2019,LBA2,Agriculture,Lower Bypass,3/4/2019,Large cladocera,40.31925225
2019,LBA2,Agriculture,Lower Bypass,3/4/2019,Ostracoda,6.366197724
2019,LBA2,Agriculture,Lower Bypass,3/4/2019,Rare,14.14710605
2019,LBA2,Agriculture,Lower Bypass,3/4/2019,Rotifera,1.414710605
2019,LBA2,Agriculture,Lower Bypass,3/4/2019,Small cladocera,32.53834392
2019,LBA2,Agriculture,Lower Bypass,3/4/2019,Terrestrial insect,11.31768484
2019,LBW1,Wetland,Lower Bypass,3/4/2019,Aquatic insect,0.707355303
2019,LBW1,Wetland,Lower Bypass,3/4/2019,Copepoda,39.61189695
2019,LBW1,Wetland,Lower Bypass,3/4/2019,Large cladocera,19.80594847
2019,LBW1,Wetland,Lower Bypass,3/4/2019,Rare,1.414710605
2019,LBW1,Wetland,Lower Bypass,3/4/2019,Rotifera,24.75743559
2019,LBW1,Wetland,Lower Bypass,3/4/2019,Small cladocera,110.3474272
2019,SRC1,River channel,Sacramento River,3/4/2019,Aquatic insect,4.244131816
2019,SRC1,River channel,Sacramento River,3/4/2019,Copepoda,97.61503176
2019,SRC1,River channel,Sacramento River,3/4/2019,Large cladocera,5.658842421
2019,SRC1,River channel,Sacramento River,3/4/2019,Ostracoda,0.707355303
2019,SRC1,River channel,Sacramento River,3/4/2019,Rare,14.14710605
2019,SRC1,River channel,Sacramento River,3/4/2019,Small cladocera,16.97652726
2019,SRC1,River channel,Sacramento River,3/4/2019,Terrestrial insect,3.536776513
2019,SRC2,River channel,Sacramento River,3/4/2019,Aquatic insect,6.366197724
2019,SRC2,River channel,Sacramento River,3/4/2019,Copepoda,77.10172799
2019,SRC2,River channel,Sacramento River,3/4/2019,Large cladocera,4.244131816
2019,SRC2,River channel,Sacramento River,3/4/2019,Rare,11.31768484
2019,SRC2,River channel,Sacramento River,3/4/2019,Rotifera,4.244131816
2019,SRC2,River channel,Sacramento River,3/4/2019,Small cladocera,5.658842421
2019,SRC2,River channel,Sacramento River,3/4/2019,Terrestrial insect,8.488263632
2019,SRC3,River channel,Sacramento River,3/4/2019,Aquatic insect,4.244131816
2019,SRC3,River channel,Sacramento River,3/4/2019,Copepoda,66.49139845
2019,SRC3,River channel,Sacramento River,3/4/2019,Large cladocera,40.31925225
2019,SRC3,River channel,Sacramento River,3/4/2019,Rare,1.414710605
2019,SRC3,River channel,Sacramento River,3/4/2019,Rotifera,2.122065908
2019,SRC3,River channel,Sacramento River,3/4/2019,Small cladocera,34.66040983
2019,SRC3,River channel,Sacramento River,3/4/2019,Terrestrial insect,0.707355303
2019,SRC4,River channel,Sacramento River,3/4/2019,Copepoda,221.0485321
2019,SRC4,River channel,Sacramento River,3/4/2019,Large cladocera,201.5962612
2019,SRC4,River channel,Sacramento River,3/4/2019,Ostracoda,3.536776513
2019,SRC4,River channel,Sacramento River,3/4/2019,Rare,3.536776513
2019,SRC4,River channel,Sacramento River,3/4/2019,Rotifera,7.073553026
2019,SRC4,River channel,Sacramento River,3/4/2019,Small cladocera,258.1846855
2019,SRC4,River channel,Sacramento River,3/4/2019,Terrestrial insect,5.30516477
2019,UBA1,Agriculture,Upper Bypass,3/4/2019,Aquatic insect,2.829421211
2019,UBA1,Agriculture,Upper Bypass,3/4/2019,Copepoda,89.12676813
2019,UBA1,Agriculture,Upper Bypass,3/4/2019,Large cladocera,29.00156741
2019,UBA1,Agriculture,Upper Bypass,3/4/2019,Ostracoda,2.122065908
2019,UBA1,Agriculture,Upper Bypass,3/4/2019,Rare,0.707355303
2019,UBA1,Agriculture,Upper Bypass,3/4/2019,Rotifera,13.43975075
2019,UBA1,Agriculture,Upper Bypass,3/4/2019,Small cladocera,168.350562
2019,UBC1,Canal channel,Upper Bypass,3/4/2019,Aquatic insect,2.122065908
2019,UBC1,Canal channel,Upper Bypass,3/4/2019,Copepoda,48.10016058
2019,UBC1,Canal channel,Upper Bypass,3/4/2019,Large cladocera,57.29577951
2019,UBC1,Canal channel,Upper Bypass,3/4/2019,Ostracoda,0.707355303
2019,UBC1,Canal channel,Upper Bypass,3/4/2019,Rare,5.658842421
2019,UBC1,Canal channel,Upper Bypass,3/4/2019,Rotifera,4.244131816
2019,UBC1,Canal channel,Upper Bypass,3/4/2019,Small cladocera,19.80594847
2019,UBC1,Canal channel,Upper Bypass,3/4/2019,Terrestrial insect,5.658842421
2019,UBW1,Wetland,Upper Bypass,3/4/2019,Copepoda,228.850245
2019,UBW1,Wetland,Upper Bypass,3/4/2019,Large cladocera,208.0456772
2019,UBW1,Wetland,Upper Bypass,3/4/2019,Ostracoda,8.32182709
2019,UBW1,Wetland,Upper Bypass,3/4/2019,Rare,20.80456772
2019,UBW1,Wetland,Upper Bypass,3/4/2019,Rotifera,66.57461672
2019,UBW1,Wetland,Upper Bypass,3/4/2019,Small cladocera,611.6542911
2019,BSC1,Canal channel,Butte Sink,3/5/2019,Aquatic insect,2.829421211
2019,BSC1,Canal channel,Butte Sink,3/5/2019,Copepoda,248.9890665
2019,BSC1,Canal channel,Butte Sink,3/5/2019,Large cladocera,50.92958179
2019,BSC1,Canal channel,Butte Sink,3/5/2019,Ostracoda,8.488263632
2019,BSC1,Canal channel,Butte Sink,3/5/2019,Rare,25.46479089
2019,BSC1,Canal channel,Butte Sink,3/5/2019,Rotifera,45.27073937
2019,BSC1,Canal channel,Butte Sink,3/5/2019,Small cladocera,393.2895483
2019,BSC1,Canal channel,Butte Sink,3/5/2019,Terrestrial insect,2.829421211
2019,BSW1,Wetland,Butte Sink,3/5/2019,Aquatic insect,2.829421211
2019,BSW1,Wetland,Butte Sink,3/5/2019,Copepoda,85.58999162
2019,BSW1,Wetland,Butte Sink,3/5/2019,Large cladocera,38.90454164
2019,BSW1,Wetland,Butte Sink,3/5/2019,Ostracoda,0.707355303
2019,BSW1,Wetland,Butte Sink,3/5/2019,Rare,2.829421211
2019,BSW1,Wetland,Butte Sink,3/5/2019,Rotifera,4.951487118
2019,BSW1,Wetland,Butte Sink,3/5/2019,Small cladocera,151.3740348
2019,BSW1,Wetland,Butte Sink,3/5/2019,Terrestrial insect,0.707355303
2019,FRC1,River channel,Feather River,3/11/2019,Copepoda,149.9593242
2019,FRC1,River channel,Feather River,3/11/2019,Large cladocera,16.97652726
2019,FRC1,River channel,Feather River,3/11/2019,Ostracoda,0.707355303
2019,FRC1,River channel,Feather River,3/11/2019,Rare,1.414710605
2019,FRC1,River channel,Feather River,3/11/2019,Rotifera,12.02504014
2019,FRC1,River channel,Feather River,3/11/2019,Small cladocera,70.02817496
2019,FRC1,River channel,Feather River,3/11/2019,Terrestrial insect,0.707355303
2019,LBA1,Agriculture,Lower Bypass,3/11/2019,Copepoda,400.8346715
2019,LBA1,Agriculture,Lower Bypass,3/11/2019,Large cladocera,88.41941283
2019,LBA1,Agriculture,Lower Bypass,3/11/2019,Ostracoda,5.894627522
2019,LBA1,Agriculture,Lower Bypass,3/11/2019,Rare,76.63015778
2019,LBA1,Agriculture,Lower Bypass,3/11/2019,Rotifera,265.2582385
2019,LBA1,Agriculture,Lower Bypass,3/11/2019,Small cladocera,854.7209907
2019,LBA1,Agriculture,Lower Bypass,3/11/2019,Terrestrial insect,5.894627522
2019,LBA2,Agriculture,Lower Bypass,3/11/2019,Aquatic insect,1.414710605
2019,LBA2,Agriculture,Lower Bypass,3/11/2019,Copepoda,49.86854884
2019,LBA2,Agriculture,Lower Bypass,3/11/2019,Large cladocera,14.14710605
2019,LBA2,Agriculture,Lower Bypass,3/11/2019,Ostracoda,1.414710605
2019,LBA2,Agriculture,Lower Bypass,3/11/2019,Rare,6.366197724
2019,LBA2,Agriculture,Lower Bypass,3/11/2019,Rotifera,2.475743559
2019,LBA2,Agriculture,Lower Bypass,3/11/2019,Small cladocera,67.19875375
2019,LBA2,Agriculture,Lower Bypass,3/11/2019,Terrestrial insect,1.768388257
2019,LBW1,Wetland,Lower Bypass,3/11/2019,Copepoda,225.0675963
2019,LBW1,Wetland,Lower Bypass,3/11/2019,Large cladocera,141.4710605
2019,LBW1,Wetland,Lower Bypass,3/11/2019,Ostracoda,6.430502751
2019,LBW1,Wetland,Lower Bypass,3/11/2019,Rare,6.430502751
2019,LBW1,Wetland,Lower Bypass,3/11/2019,Rotifera,54.65927339
2019,LBW1,Wetland,Lower Bypass,3/11/2019,Small cladocera,421.1979302
2019,SRC1,River channel,Sacramento River,3/11/2019,Copepoda,86.29734692
2019,SRC1,River channel,Sacramento River,3/11/2019,Large cladocera,8.488263632
2019,SRC1,River channel,Sacramento River,3/11/2019,Rotifera,2.829421211
2019,SRC1,River channel,Sacramento River,3/11/2019,Small cladocera,0.707355303
2019,SRC1,River channel,Sacramento River,3/11/2019,Terrestrial insect,4.951487118
2019,SRC2,River channel,Sacramento River,3/11/2019,Aquatic insect,1.414710605
2019,SRC2,River channel,Sacramento River,3/11/2019,Copepoda,38.90454164
2019,SRC2,River channel,Sacramento River,3/11/2019,Large cladocera,7.073553026
2019,SRC2,River channel,Sacramento River,3/11/2019,Rare,5.658842421
2019,SRC2,River channel,Sacramento River,3/11/2019,Rotifera,2.829421211
2019,SRC2,River channel,Sacramento River,3/11/2019,Small cladocera,7.780908329
2019,SRC2,River channel,Sacramento River,3/11/2019,Terrestrial insect,12.02504014
2019,SRC3,River channel,Sacramento River,3/11/2019,Aquatic insect,0.707355303
2019,SRC3,River channel,Sacramento River,3/11/2019,Copepoda,77.80908329
2019,SRC3,River channel,Sacramento River,3/11/2019,Large cladocera,84.17528101
2019,SRC3,River channel,Sacramento River,3/11/2019,Rare,1.414710605
2019,SRC3,River channel,Sacramento River,3/11/2019,Rotifera,0.707355303
2019,SRC3,River channel,Sacramento River,3/11/2019,Small cladocera,53.0516477
2019,SRC4,River channel,Sacramento River,3/11/2019,Aquatic insect,2.357851009
2019,SRC4,River channel,Sacramento River,3/11/2019,Copepoda,285.2999721
2019,SRC4,River channel,Sacramento River,3/11/2019,Large cladocera,117.8925504
2019,SRC4,River channel,Sacramento River,3/11/2019,Ostracoda,4.715702018
2019,SRC4,River channel,Sacramento River,3/11/2019,Rare,11.78925504
2019,SRC4,River channel,Sacramento River,3/11/2019,Rotifera,18.86280807
2019,SRC4,River channel,Sacramento River,3/11/2019,Small cladocera,429.1288836
2019,UBC1,Canal channel,Upper Bypass,3/11/2019,Copepoda,53.0516477
2019,UBC1,Canal channel,Upper Bypass,3/11/2019,Large cladocera,4.244131816
2019,UBC1,Canal channel,Upper Bypass,3/11/2019,Rare,2.829421211
2019,UBC1,Canal channel,Upper Bypass,3/11/2019,Rotifera,1.414710605
2019,UBC1,Canal channel,Upper Bypass,3/11/2019,Small cladocera,21.92801438
2019,UBC1,Canal channel,Upper Bypass,3/11/2019,Terrestrial insect,2.829421211
2019,BSC1,Canal channel,Butte Sink,3/12/2019,Aquatic insect,2.210485321
2019,BSC1,Canal channel,Butte Sink,3/12/2019,Copepoda,328.2570701
2019,BSC1,Canal channel,Butte Sink,3/12/2019,Large cladocera,165.7863991
2019,BSC1,Canal channel,Butte Sink,3/12/2019,Ostracoda,4.420970641
2019,BSC1,Canal channel,Butte Sink,3/12/2019,Rare,15.47339725
2019,BSC1,Canal channel,Butte Sink,3/12/2019,Rotifera,41.99922109
